,Rain,Time,Latitude,Longitude,M,Z
1943.0,0.0,709667.0,60.7167,-135.0667,66.0,706.0
1943.0,0.0,709668.0,60.7167,-135.0667,66.0,706.0
1943.0,0.0,709669.0,60.7167,-135.0667,66.0,706.0
1943.0,0.0,709670.0,60.7167,-135.0667,66.0,706.0
1943.0,0.0,709671.0,60.7167,-135.0667,66.0,706.0
1943.0,0.0,709672.0,60.7167,-135.0667,66.0,706.0
1943.0,0.30000001192092896,709673.0,60.7167,-135.0667,66.0,706.0
1943.0,1.0,709674.0,60.7167,-135.0667,66.0,706.0
1943.0,0.0,709675.0,60.7167,-135.0667,66.0,706.0
1943.0,0.800000011920929,709676.0,60.7167,-135.0667,66.0,706.0
1943.0,0.30000001192092896,709677.0,60.7167,-135.0667,66.0,706.0
1943.0,0.30000001192092896,709678.0,60.7167,-135.0667,66.0,706.0
1943.0,0.5,709679.0,60.7167,-135.0667,66.0,706.0
1943.0,0.0,709680.0,60.7167,-135.0667,66.0,706.0
1943.0,0.0,709681.0,60.7167,-135.0667,66.0,706.0
1943.0,0.0,709682.0,60.7167,-135.0667,66.0,706.0
1943.0,0.0,709683.0,60.7167,-135.0667,66.0,706.0
1943.0,0.0,709684.0,60.7167,-135.0667,66.0,706.0
1943.0,0.0,709685.0,60.7167,-135.0667,66.0,706.0
1943.0,0.0,709686.0,60.7167,-135.0667,66.0,706.0
1943.0,0.0,709687.0,60.7167,-135.0667,66.0,706.0
1943.0,0.30000001192092896,709688.0,60.7167,-135.0667,66.0,706.0
1943.0,0.30000001192092896,709689.0,60.7167,-135.0667,66.0,706.0
1943.0,0.0,709690.0,60.7167,-135.0667,66.0,706.0
1943.0,0.0,709691.0,60.7167,-135.0667,66.0,706.0
1943.0,0.0,709692.0,60.7167,-135.0667,66.0,706.0
1943.0,0.0,709693.0,60.7167,-135.0667,66.0,706.0
1943.0,0.0,709694.0,60.7167,-135.0667,66.0,706.0
1943.0,0.0,709695.0,60.7167,-135.0667,66.0,706.0
1943.0,0.0,709696.0,60.7167,-135.0667,66.0,706.0
1943.0,0.0,709697.0,60.7167,-135.0667,66.0,706.0
1943.0,0.800000011920929,709698.0,60.7167,-135.0667,66.0,706.0
1943.0,3.299999952316284,709699.0,60.7167,-135.0667,66.0,706.0
1943.0,0.5,709700.0,60.7167,-135.0667,66.0,706.0
1943.0,2.0,709701.0,60.7167,-135.0667,66.0,706.0
1943.0,1.5,709702.0,60.7167,-135.0667,66.0,706.0
1943.0,0.0,709703.0,60.7167,-135.0667,66.0,706.0
1943.0,0.0,709704.0,60.7167,-135.0667,66.0,706.0
1943.0,0.0,709705.0,60.7167,-135.0667,66.0,706.0
1943.0,0.30000001192092896,709706.0,60.7167,-135.0667,66.0,706.0
1943.0,0.0,709707.0,60.7167,-135.0667,66.0,706.0
1943.0,0.800000011920929,709708.0,60.7167,-135.0667,66.0,706.0
1943.0,0.0,709709.0,60.7167,-135.0667,66.0,706.0
1943.0,0.0,709710.0,60.7167,-135.0667,66.0,706.0
1943.0,0.0,709711.0,60.7167,-135.0667,66.0,706.0
1943.0,0.0,709712.0,60.7167,-135.0667,66.0,706.0
1943.0,0.0,709713.0,60.7167,-135.0667,66.0,706.0
