"...1","Maximum value","Latitude","Longitude","M","Z","Singular_mean","Overall_mean","Singular_max","Overall_max"
2014,99.5,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
2015,212.800003051758,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
2016,182.5,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
2017,80.0999984741211,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
2018,92.5999984741211,5.6027,-0.1679,58,63,94.8810347853036,84.1297414056186,243.899993896484,243.899993896484
1960,86.0999984741211,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1961,48,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1962,97,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1963,64,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1964,75.1999969482422,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1965,72.4000015258789,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1966,167.899993896484,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1967,82.3000030517578,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1968,105.400001525879,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1969,67.0999984741211,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1970,91.4000015258789,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1971,103.400001525879,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1972,91.4000015258789,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1973,71.5999984741211,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1974,71.9000015258789,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1975,86.5999984741211,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1976,74.9000015258789,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1977,72.4000015258789,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1978,85.3000030517578,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1979,123.199996948242,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1980,55.4000015258789,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1981,88.4000015258789,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1982,116.300003051758,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1983,84,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1984,103.599998474121,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1985,93.5,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1986,145.800003051758,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
