"...1","Maximum value","Latitude","Longitude","M","Z","Singular_mean","Overall_mean","Singular_max","Overall_max","Area"
1886,96.1999969482422,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
1887,52,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
1888,45.2000007629395,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
1889,59.9000015258789,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
1890,59,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
1892,45.2999992370605,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
1893,48.2999992370605,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
1895,42,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
1897,66,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
1898,81,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
1899,50,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
1900,68,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
1901,50,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
1902,75.8000030517578,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
1903,46.5999984741211,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
1904,57.4000015258789,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
1905,70.1999969482422,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
1906,64.5999984741211,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
1907,77.4000015258789,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
1908,65,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
1909,42,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
1910,80,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
1911,60.2000007629395,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
1912,30.5,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
1913,89,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
1914,87,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
1915,55,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
1916,80.4000015258789,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
1917,55.2000007629395,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
1919,73.6999969482422,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
1921,65.8000030517578,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
1922,48,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
1923,107.699996948242,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
1924,88.8000030517578,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
1925,84,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
1926,69.3000030517578,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
1927,67.5,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
1928,103.199996948242,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
1929,63,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
1930,76,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
1931,113,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
