"...1","Maximum value","Latitude","Longitude","M","Z","Singular_mean","Overall_mean","Singular_max","Overall_max","Area"
1963,69.5999984741211,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
1964,27.3999996185303,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
1965,34.5,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
1966,167.100006103516,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
1967,72.9000015258789,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
1968,44.7000007629395,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
1969,141.699996948242,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
1970,31.5,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
1971,80,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
1972,44.2000007629395,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
1973,97,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
1974,41.4000015258789,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
1975,123.800003051758,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
1976,58.7999992370605,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
1977,78.4000015258789,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
1978,45,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
1979,60.5999984741211,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
1980,106.599998474121,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
1981,78.4000015258789,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
1982,100,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
