"...1","Maximum value","Latitude","Longitude","M","Z","Singular_mean","Overall_mean","Singular_max","Overall_max"
1978,118.699996948242,-24.6,-48.22,50,40,75.8660001373291,58.1469386909863,141.699996948242,223
1979,56.0999984741211,-24.6,-48.22,50,40,75.8660001373291,58.1469386909863,141.699996948242,223
1980,61.5,-24.6,-48.22,50,40,75.8660001373291,58.1469386909863,141.699996948242,223
1981,103.900001525879,-24.6,-48.22,50,40,75.8660001373291,58.1469386909863,141.699996948242,223
1982,73.1999969482422,-24.6,-48.22,50,40,75.8660001373291,58.1469386909863,141.699996948242,223
1983,66.4000015258789,-24.6,-48.22,50,40,75.8660001373291,58.1469386909863,141.699996948242,223
1984,60.7000007629395,-24.6,-48.22,50,40,75.8660001373291,58.1469386909863,141.699996948242,223
1985,56.4000015258789,-24.6,-48.22,50,40,75.8660001373291,58.1469386909863,141.699996948242,223
1986,78.4000015258789,-24.6,-48.22,50,40,75.8660001373291,58.1469386909863,141.699996948242,223
1987,110.300003051758,-24.6,-48.22,50,40,75.8660001373291,58.1469386909863,141.699996948242,223
1988,78.0999984741211,-24.6,-48.22,50,40,75.8660001373291,58.1469386909863,141.699996948242,223
1989,103.699996948242,-24.6,-48.22,50,40,75.8660001373291,58.1469386909863,141.699996948242,223
1990,76.3000030517578,-24.6,-48.22,50,40,75.8660001373291,58.1469386909863,141.699996948242,223
1991,60.4000015258789,-24.6,-48.22,50,40,75.8660001373291,58.1469386909863,141.699996948242,223
1992,65.3000030517578,-24.6,-48.22,50,40,75.8660001373291,58.1469386909863,141.699996948242,223
1993,110.300003051758,-24.6,-48.22,50,40,75.8660001373291,58.1469386909863,141.699996948242,223
1994,70,-24.6,-48.22,50,40,75.8660001373291,58.1469386909863,141.699996948242,223
1995,138.399993896484,-24.6,-48.22,50,40,75.8660001373291,58.1469386909863,141.699996948242,223
1996,64.8000030517578,-24.6,-48.22,50,40,75.8660001373291,58.1469386909863,141.699996948242,223
1997,90.6999969482422,-24.6,-48.22,50,40,75.8660001373291,58.1469386909863,141.699996948242,223
1939,58,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1940,80.4000015258789,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1941,116.599998474121,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1942,71,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1943,80,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1944,64,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1945,98,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1946,83,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1947,80,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1949,70.5999984741211,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1950,121.099998474121,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1951,56.5,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1952,64.5999984741211,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1953,96.5,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1954,94.5,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1955,60.2999992370605,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1956,57.5,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1957,53.2999992370605,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1958,66.3000030517578,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1959,60.5,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1960,55.2000007629395,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1961,60.2999992370605,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1962,58.2999992370605,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1963,70,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1964,56,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1965,87.0999984741211,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1966,223,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1967,61.5,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1968,61,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1969,80.3000030517578,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1970,73.5999984741211,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1971,58.7000007629395,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1972,121.5,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1973,85.1999969482422,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1974,148.5,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1976,70.9000015258789,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1977,106.400001525879,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1978,97.4000015258789,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1979,77.8000030517578,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1980,70.5999984741211,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1981,70.6999969482422,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1982,61.0999984741211,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1983,99.5,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1984,75.1999969482422,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1985,82.5999984741211,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1986,105.800003051758,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1987,82.5999984741211,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1988,49.7000007629395,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1989,94.3000030517578,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1990,96.8000030517578,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1991,68.4000015258789,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1992,98.5999984741211,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1993,81.1999969482422,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1995,98.8000030517578,-22.42,-49.13,54,530,81.8759259117974,58.1469386909863,223,223
1942,31.5,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1943,45,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1944,54.9000015258789,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1945,35.7999992370605,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1946,19.7999992370605,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1947,69.9000015258789,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1948,19.7999992370605,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1949,19.7999992370605,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1950,19.7999992370605,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1951,74.9000015258789,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1952,17.7999992370605,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1953,49.7999992370605,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1954,47,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1955,47,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1956,39.9000015258789,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1957,55.9000015258789,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1958,42.9000015258789,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1959,49.7999992370605,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1960,96.8000030517578,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1961,36.7999992370605,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1963,31,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1964,34.7999992370605,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1965,40.9000015258789,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1966,31,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1967,56.9000015258789,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1969,45,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1970,38.9000015258789,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1971,79.1999969482422,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1972,35.7999992370605,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1973,56.9000015258789,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1974,31,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1975,46,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1976,51.7999992370605,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1977,35.7999992370605,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1978,87.9000015258789,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1979,17.7999992370605,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1980,31,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1981,57.4000015258789,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1982,51.7999992370605,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1983,37.2999992370605,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1984,31.7999992370605,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1985,55.9000015258789,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1986,38.9000015258789,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1987,63.7999992370605,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1990,30,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1991,39.9000015258789,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1992,46,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1994,35.2999992370605,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1995,34.7999992370605,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1996,90.9000015258789,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1997,33.7999992370605,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1998,62.5,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1999,47,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
2000,45,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
2001,24.8999996185303,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
2002,52.7999992370605,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
2004,45,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
2005,38.9000015258789,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
2006,67.0999984741211,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
2007,79,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
2008,34.7999992370605,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
2009,32.2999992370605,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
2010,40.9000015258789,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
2011,22.3999996185303,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
2012,29.5,23.5667,-103.25,65,2070.8,44.5584616440993,58.1469386909863,96.8000030517578,223
1948,51.0999984741211,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1949,49.5,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1950,35,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1951,38.5,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1952,70,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1953,25,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1954,24,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1955,84,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1956,26.1000003814697,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1957,19.2999992370605,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1958,49,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1959,63,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1960,34.2000007629395,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1961,63,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1962,20.5,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1963,29.5,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
