"...1","Maximum value","Latitude","Longitude","M","Z","Singular_mean","Overall_mean","Singular_max","Overall_max","Area"
1986,30.6000003814697,47.5108,19.0206,115,153,39.6000000165856,38.7122881910895,115.400001525879,115.400001525879,"Europe"
1987,33,47.5108,19.0206,115,153,39.6000000165856,38.7122881910895,115.400001525879,115.400001525879,"Europe"
1988,51.7999992370605,47.5108,19.0206,115,153,39.6000000165856,38.7122881910895,115.400001525879,115.400001525879,"Europe"
1989,75.0999984741211,47.5108,19.0206,115,153,39.6000000165856,38.7122881910895,115.400001525879,115.400001525879,"Europe"
1990,31.1000003814697,47.5108,19.0206,115,153,39.6000000165856,38.7122881910895,115.400001525879,115.400001525879,"Europe"
1991,40.0999984741211,47.5108,19.0206,115,153,39.6000000165856,38.7122881910895,115.400001525879,115.400001525879,"Europe"
1992,26.7999992370605,47.5108,19.0206,115,153,39.6000000165856,38.7122881910895,115.400001525879,115.400001525879,"Europe"
1993,50.9000015258789,47.5108,19.0206,115,153,39.6000000165856,38.7122881910895,115.400001525879,115.400001525879,"Europe"
1994,40.7000007629395,47.5108,19.0206,115,153,39.6000000165856,38.7122881910895,115.400001525879,115.400001525879,"Europe"
1995,25.2000007629395,47.5108,19.0206,115,153,39.6000000165856,38.7122881910895,115.400001525879,115.400001525879,"Europe"
1996,49.9000015258789,47.5108,19.0206,115,153,39.6000000165856,38.7122881910895,115.400001525879,115.400001525879,"Europe"
1997,20.2999992370605,47.5108,19.0206,115,153,39.6000000165856,38.7122881910895,115.400001525879,115.400001525879,"Europe"
1998,32.9000015258789,47.5108,19.0206,115,153,39.6000000165856,38.7122881910895,115.400001525879,115.400001525879,"Europe"
1999,49.9000015258789,47.5108,19.0206,115,153,39.6000000165856,38.7122881910895,115.400001525879,115.400001525879,"Europe"
2000,26.6000003814697,47.5108,19.0206,115,153,39.6000000165856,38.7122881910895,115.400001525879,115.400001525879,"Europe"
2001,39.9000015258789,47.5108,19.0206,115,153,39.6000000165856,38.7122881910895,115.400001525879,115.400001525879,"Europe"
2002,46.4000015258789,47.5108,19.0206,115,153,39.6000000165856,38.7122881910895,115.400001525879,115.400001525879,"Europe"
2003,28.8999996185303,47.5108,19.0206,115,153,39.6000000165856,38.7122881910895,115.400001525879,115.400001525879,"Europe"
2004,28,47.5108,19.0206,115,153,39.6000000165856,38.7122881910895,115.400001525879,115.400001525879,"Europe"
2005,69.5999984741211,47.5108,19.0206,115,153,39.6000000165856,38.7122881910895,115.400001525879,115.400001525879,"Europe"
2006,49.4000015258789,47.5108,19.0206,115,153,39.6000000165856,38.7122881910895,115.400001525879,115.400001525879,"Europe"
2007,28.7999992370605,47.5108,19.0206,115,153,39.6000000165856,38.7122881910895,115.400001525879,115.400001525879,"Europe"
2008,24.6000003814697,47.5108,19.0206,115,153,39.6000000165856,38.7122881910895,115.400001525879,115.400001525879,"Europe"
2009,27,47.5108,19.0206,115,153,39.6000000165856,38.7122881910895,115.400001525879,115.400001525879,"Europe"
2010,67.3000030517578,47.5108,19.0206,115,153,39.6000000165856,38.7122881910895,115.400001525879,115.400001525879,"Europe"
2011,22.5,47.5108,19.0206,115,153,39.6000000165856,38.7122881910895,115.400001525879,115.400001525879,"Europe"
2012,23.5,47.5108,19.0206,115,153,39.6000000165856,38.7122881910895,115.400001525879,115.400001525879,"Europe"
2013,42.2000007629395,47.5108,19.0206,115,153,39.6000000165856,38.7122881910895,115.400001525879,115.400001525879,"Europe"
2014,53,47.5108,19.0206,115,153,39.6000000165856,38.7122881910895,115.400001525879,115.400001525879,"Europe"
2015,115.400001525879,47.5108,19.0206,115,153,39.6000000165856,38.7122881910895,115.400001525879,115.400001525879,"Europe"
1896,72.0999984741211,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1897,65.5999984741211,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1898,71.8000030517578,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1899,73.5999984741211,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1900,43.0999984741211,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1901,40,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1902,60.5,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1903,51,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1904,37.2999992370605,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1905,71.0999984741211,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1906,73.5,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
