,Maximum value,Latitude,Longitude,M,Z
1987.0,37.20000076293945,60.6458,6.2233,122.0,323.0
1988.0,50.29999923706055,60.6458,6.2233,122.0,323.0
1989.0,56.70000076293945,60.6458,6.2233,122.0,323.0
1990.0,60.29999923706055,60.6458,6.2233,122.0,323.0
1991.0,54.5,60.6458,6.2233,122.0,323.0
1992.0,62.099998474121094,60.6458,6.2233,122.0,323.0
1993.0,59.099998474121094,60.6458,6.2233,122.0,323.0
1994.0,45.70000076293945,60.6458,6.2233,122.0,323.0
1995.0,71.4000015258789,60.6458,6.2233,122.0,323.0
1996.0,45.5,60.6458,6.2233,122.0,323.0
1997.0,67.30000305175781,60.6458,6.2233,122.0,323.0
1998.0,50.400001525878906,60.6458,6.2233,122.0,323.0
1999.0,68.19999694824219,60.6458,6.2233,122.0,323.0
2000.0,47.20000076293945,60.6458,6.2233,122.0,323.0
2001.0,37.5,60.6458,6.2233,122.0,323.0
2002.0,38.79999923706055,60.6458,6.2233,122.0,323.0
2003.0,52.70000076293945,60.6458,6.2233,122.0,323.0
2004.0,70.19999694824219,60.6458,6.2233,122.0,323.0
2005.0,76.4000015258789,60.6458,6.2233,122.0,323.0
2006.0,50.099998474121094,60.6458,6.2233,122.0,323.0
2007.0,70.5,60.6458,6.2233,122.0,323.0
2008.0,52.400001525878906,60.6458,6.2233,122.0,323.0
2009.0,58.5,60.6458,6.2233,122.0,323.0
2010.0,54.5,60.6458,6.2233,122.0,323.0
2011.0,72.4000015258789,60.6458,6.2233,122.0,323.0
2014.0,54.70000076293945,60.6458,6.2233,122.0,323.0
2015.0,72.5999984741211,60.6458,6.2233,122.0,323.0
2016.0,61.29999923706055,60.6458,6.2233,122.0,323.0
2017.0,55.900001525878906,60.6458,6.2233,122.0,323.0
2018.0,69.4000015258789,60.6458,6.2233,122.0,323.0
2019.0,77.5,60.6458,6.2233,122.0,323.0
